id,suhu,humidity,gas,created_at
11775,30.5,82.6,8002.23,2026-04-27 22:49:34
11776,30.5,82.7,5626.17,2026-04-27 22:49:36
11777,30.5,82.6,5235.02,2026-04-27 22:49:38
11778,30.5,82.6,5626.17,2026-04-27 22:49:40
11779,30.6,82.6,4927.64,2026-04-27 22:49:42
11780,30.6,82.6,5831.31,2026-04-27 22:49:44
11781,30.6,82.6,5172.22,2026-04-27 22:49:46
11782,30.6,82.6,4868.12,2026-04-27 22:49:48
11783,30.6,82.7,5298.49,2026-04-27 22:49:50
11784,30.5,82.7,5693.82,2026-04-27 22:49:52
11785,30.6,82.6,5235.02,2026-04-27 22:49:54
11786,30.6,82.7,5831.31,2026-04-27 22:49:56
11787,30.6,82.7,5048.63,2026-04-27 22:49:58
11788,30.6,82.7,4636.28,2026-04-27 22:50:00
11789,30.5,82.7,5048.63,2026-04-27 22:50:02
11790,30.6,82.8,5626.17,2026-04-27 22:50:04
11791,30.5,82.7,5693.82,2026-04-27 22:50:06
11792,30.5,82.6,1570.5,2026-04-27 22:50:08
11793,30.6,82.7,5298.49,2026-04-27 22:50:10
11794,30.5,82.7,6115.19,2026-04-27 22:50:12
11795,30.5,82.8,4693.31,2026-04-27 22:50:14
11796,30.5,82.7,5901.15,2026-04-27 22:50:16
11797,30.5,82.7,5831.31,2026-04-27 22:50:18
11798,30.5,82.8,5971.74,2026-04-27 22:50:20
11799,30.5,82.7,1570.5,2026-04-27 22:50:22
11800,30.5,82.8,5831.31,2026-04-27 22:50:24
11801,30.6,82.7,5762.2,2026-04-27 22:50:26
11802,30.5,82.8,6188.06,2026-04-27 22:50:28
11803,30.5,82.8,5626.17,2026-04-27 22:50:30
11804,30.5,82.7,5493.0,2026-04-27 22:50:32
11805,30.5,82.8,0.0,2026-04-27 22:50:34
11806,30.5,82.8,3570.41,2026-04-27 22:50:36
11807,30.5,82.8,5559.23,2026-04-27 22:50:38
11808,30.5,82.8,5427.47,2026-04-27 22:50:40
11809,30.5,82.8,5048.63,2026-04-27 22:50:42
11810,30.5,82.8,5298.49,2026-04-27 22:50:44
11811,30.5,82.9,4750.96,2026-04-27 22:50:46
11812,30.5,82.8,5971.74,2026-04-27 22:50:48
11813,30.5,82.9,4524.04,2026-04-27 22:50:50
11814,30.5,82.9,8002.23,2026-04-27 22:50:52
11815,30.5,82.9,5110.09,2026-04-27 22:50:54
11816,30.5,82.9,5762.2,2026-04-27 22:50:56
11817,30.6,82.9,3708.23,2026-04-27 22:50:58
11818,30.5,82.8,6411.36,2026-04-27 22:51:00
11819,30.5,82.8,5559.23,2026-04-27 22:51:02
11820,30.5,82.9,5626.17,2026-04-27 22:51:04
11821,30.5,82.8,4750.96,2026-04-27 22:51:06
11822,30.5,82.8,5298.49,2026-04-27 22:51:08
11823,30.5,82.8,5235.02,2026-04-27 22:51:10
11824,30.5,82.9,5901.15,2026-04-27 22:51:12
11825,30.5,82.7,8976.27,2026-04-27 22:51:14
11826,30.5,82.7,4524.04,2026-04-27 22:51:16
11827,30.5,82.7,0.0,2026-04-27 22:51:18
11828,30.4,82.7,5298.49,2026-04-27 22:51:20
11829,30.5,82.9,5493.0,2026-04-27 22:51:22
11830,30.5,83.0,5559.23,2026-04-27 22:51:24
11831,30.5,83.0,4987.81,2026-04-27 22:51:26
11832,30.4,82.9,5110.09,2026-04-27 22:51:28
11833,30.4,83.0,5831.31,2026-04-27 22:51:30
11834,30.4,83.2,6043.09,2026-04-27 22:51:32
11835,30.4,83.1,5831.31,2026-04-27 22:51:36
11836,30.4,83.2,5172.22,2026-04-27 22:51:38
11837,30.4,83.1,5362.63,2026-04-27 22:51:40
11838,30.4,83.1,5110.09,2026-04-27 22:51:42
11839,30.4,83.2,5626.17,2026-04-27 22:51:44
11840,30.4,83.4,5362.63,2026-04-27 22:51:46
11841,30.4,83.3,5172.22,2026-04-27 22:51:48
11842,30.4,83.3,5493.0,2026-04-27 22:51:50
11843,30.4,83.3,6261.71,2026-04-27 22:51:52
11844,30.4,83.1,5901.15,2026-04-27 22:51:54
11845,30.4,83.2,5427.47,2026-04-27 22:51:56
11846,30.4,83.2,5235.02,2026-04-27 22:51:58
11847,30.4,83.3,5901.15,2026-04-27 22:52:00
11848,30.4,83.4,5493.0,2026-04-27 22:52:02
11849,30.4,83.3,6188.06,2026-04-27 22:52:04
11850,30.4,83.4,5693.82,2026-04-27 22:52:06
11851,30.4,83.7,4524.04,2026-04-27 22:52:08
11852,30.4,83.6,6641.85,2026-04-27 22:52:10
11853,30.4,83.4,5172.22,2026-04-27 22:52:12
11854,30.4,83.4,5493.0,2026-04-27 22:52:14
11855,30.4,83.4,4636.28,2026-04-27 22:52:16
11856,30.4,83.5,3708.23,2026-04-27 22:52:18
11857,30.4,83.4,4636.28,2026-04-27 22:52:20
11858,30.4,83.5,0.0,2026-04-27 22:52:22
11859,30.4,83.5,4524.04,2026-04-27 22:52:24
11860,30.4,84.0,4579.86,2026-04-27 22:52:26
11861,30.4,83.7,5048.63,2026-04-27 22:52:28
11862,30.4,83.5,4636.28,2026-04-27 22:52:30
11863,30.4,83.5,5172.22,2026-04-27 22:52:32
11864,30.4,83.5,5172.22,2026-04-27 22:52:34
11865,30.4,83.5,9611.64,2026-04-27 22:52:36
11866,30.4,83.4,5427.47,2026-04-27 22:52:38
11867,30.4,83.3,5559.23,2026-04-27 22:52:40
11868,30.4,83.4,3708.23,2026-04-27 22:52:42
11869,30.5,83.3,4750.96,2026-04-27 22:52:44
11870,30.4,83.3,5235.02,2026-04-27 22:52:46
11871,30.4,83.2,6188.06,2026-04-27 22:52:48
11872,30.4,83.3,5048.63,2026-04-27 22:52:50
11873,30.4,83.2,6188.06,2026-04-27 22:52:52
11874,30.4,83.2,4468.82,2026-04-27 22:52:54
11875,30.4,83.3,0.0,2026-04-27 22:52:56
11876,30.4,83.3,4927.64,2026-04-27 22:52:58
11877,30.4,83.2,0.0,2026-04-27 22:53:00
11878,30.4,83.2,4927.64,2026-04-27 22:53:02
11879,30.4,83.3,5493.0,2026-04-27 22:53:04
11880,30.4,83.1,4636.28,2026-04-27 22:53:06
11881,30.5,83.1,5110.09,2026-04-27 22:53:08
11882,30.4,83.2,4868.12,2026-04-27 22:53:10
11883,30.4,83.2,4809.22,2026-04-27 22:53:12
11884,30.4,83.2,1570.5,2026-04-27 22:53:14
11885,30.4,83.2,0.0,2026-04-27 22:53:16
11886,30.4,83.2,5172.22,2026-04-27 22:53:18
11887,30.4,83.2,5362.63,2026-04-27 22:53:20
11888,30.4,83.2,5298.49,2026-04-27 22:53:22
11889,30.4,83.2,5831.31,2026-04-27 22:53:24
11890,30.5,83.3,6641.85,2026-04-27 22:53:26
11891,30.4,83.2,4927.64,2026-04-27 22:53:28
11892,30.4,83.3,5831.31,2026-04-27 22:53:30
11893,30.4,83.2,5298.49,2026-04-27 22:53:32
11894,30.4,83.1,5493.0,2026-04-27 22:53:34
11895,30.4,83.3,6564.21,2026-04-27 22:53:36
11896,30.4,83.3,5971.74,2026-04-27 22:53:38
11897,30.4,83.2,6043.09,2026-04-27 22:53:40
11898,30.4,83.1,6261.71,2026-04-27 22:53:42
11899,30.5,83.2,5693.82,2026-04-27 22:53:44
11900,30.4,83.2,5901.15,2026-04-27 22:53:46
11901,30.5,83.1,5235.02,2026-04-27 22:53:48
11902,30.4,83.2,5693.82,2026-04-27 22:53:50
11903,30.5,83.2,5626.17,2026-04-27 22:53:52
11904,30.4,83.1,5559.23,2026-04-27 22:53:54
11905,30.5,83.0,5626.17,2026-04-27 22:53:56
11906,30.4,83.1,6188.06,2026-04-27 22:53:58
11907,30.4,83.1,5762.2,2026-04-27 22:54:00
11908,30.4,83.2,5559.23,2026-04-27 22:54:02
11909,30.4,83.2,6188.06,2026-04-27 22:54:04
11910,30.5,83.1,6261.71,2026-04-27 22:54:06
11911,30.5,83.1,13313.5,2026-04-27 22:54:08
11912,30.4,83.2,5298.49,2026-04-27 22:54:10
11913,30.5,83.1,5971.74,2026-04-27 22:54:14
11914,30.5,83.1,6188.06,2026-04-27 22:54:16
11915,30.4,83.1,5427.47,2026-04-27 22:54:18
11916,30.5,83.2,0.0,2026-04-27 22:54:20
11917,30.5,83.1,5298.49,2026-04-27 22:54:22
11918,30.4,83.0,5493.0,2026-04-27 22:54:24
11919,30.5,83.1,5559.23,2026-04-27 22:54:26
11920,30.5,83.0,6261.71,2026-04-27 22:54:28
11921,30.4,83.1,6411.36,2026-04-27 22:54:30
11922,30.5,83.1,5298.49,2026-04-27 22:54:32
11923,30.5,83.1,5971.74,2026-04-27 22:54:34
11924,30.4,83.2,4809.22,2026-04-27 22:54:36
11925,30.4,83.0,6336.14,2026-04-27 22:54:38
11926,30.4,83.2,5298.49,2026-04-27 22:54:40
11927,30.5,83.1,6641.85,2026-04-27 22:54:42
11928,30.4,83.2,5693.82,2026-04-27 22:54:44
11929,30.5,83.0,5693.82,2026-04-27 22:54:46
11930,30.5,83.1,5626.17,2026-04-27 22:54:48
11931,30.5,83.1,5626.17,2026-04-27 22:54:50
11932,30.5,83.0,4414.19,2026-04-27 22:54:52
11933,30.5,83.1,5110.09,2026-04-27 22:54:54
11934,30.5,83.2,5493.0,2026-04-27 22:54:56
11935,30.5,83.1,5971.74,2026-04-27 22:54:58
11936,30.5,83.0,5493.0,2026-04-27 22:55:00
11937,30.5,83.0,4868.12,2026-04-27 22:55:02
11938,30.5,83.0,5693.82,2026-04-27 22:55:04
11939,30.5,83.1,5298.49,2026-04-27 22:55:06
11940,30.5,83.1,5493.0,2026-04-27 22:55:08
11941,30.5,83.1,5693.82,2026-04-27 22:55:10
11942,30.5,83.1,6487.38,2026-04-27 22:55:12
11943,30.5,83.0,5626.17,2026-04-27 22:55:15
11944,30.5,83.0,5831.31,2026-04-27 22:55:17
11945,30.5,83.1,5362.63,2026-04-27 22:55:19
11946,30.5,83.0,5493.0,2026-04-27 22:55:21
11947,30.5,83.0,4524.04,2026-04-27 22:55:23
11948,30.5,83.1,7910.33,2026-04-27 22:55:25
11949,30.5,83.1,5559.23,2026-04-27 22:55:27
11950,30.5,83.0,6411.36,2026-04-27 22:55:29
11951,30.5,83.0,6641.85,2026-04-27 22:55:31
11952,30.5,83.1,5362.63,2026-04-27 22:55:33
11953,30.5,83.1,5559.23,2026-04-27 22:55:35
11954,30.5,83.1,5110.09,2026-04-27 22:55:37
11955,30.5,83.0,13020.6,2026-04-27 22:55:39
11956,30.5,83.0,5427.47,2026-04-27 22:55:41
11957,30.5,83.0,5901.15,2026-04-27 22:55:43
11958,30.5,82.9,5172.22,2026-04-27 22:55:45
11959,30.5,83.0,5831.31,2026-04-27 22:55:47
11960,30.5,83.0,18941.0,2026-04-27 22:55:49
11961,30.5,83.0,6261.71,2026-04-27 22:55:51
11962,30.5,83.0,5172.22,2026-04-27 22:55:53
11963,30.5,82.9,4693.31,2026-04-27 22:55:55
11964,30.5,82.9,5110.09,2026-04-27 22:55:57
11965,30.5,82.9,5693.82,2026-04-27 22:55:59
11966,30.5,83.0,5493.0,2026-04-27 22:56:01
11967,30.5,83.0,0.0,2026-04-27 22:56:03
11968,30.5,82.9,5110.09,2026-04-27 22:56:05
11969,30.5,82.9,5901.15,2026-04-27 22:56:07
11970,30.5,83.0,2514.96,2026-04-27 22:56:09
11971,30.5,83.0,5831.31,2026-04-27 22:56:11
11972,30.5,83.1,5901.15,2026-04-27 22:56:13
11973,30.5,83.0,5427.47,2026-04-27 22:56:15
11974,30.5,83.0,4987.81,2026-04-27 22:56:16
11975,30.5,83.0,5048.63,2026-04-27 22:56:18
11976,30.5,83.0,5693.82,2026-04-27 22:56:20
11977,30.5,82.9,5048.63,2026-04-27 22:56:22
11978,30.5,83.0,3708.23,2026-04-27 22:56:24
11979,30.5,83.0,5559.23,2026-04-27 22:56:26
11980,30.5,83.0,5427.47,2026-04-27 22:56:28
11981,30.5,83.0,5762.2,2026-04-27 22:56:30
11982,30.6,82.9,5298.49,2026-04-27 22:56:31
11983,30.5,82.9,5362.63,2026-04-27 22:56:33
11984,30.5,83.0,5362.63,2026-04-27 22:56:35
11985,30.5,83.0,5626.17,2026-04-27 22:56:37
11986,30.5,83.0,5110.09,2026-04-27 22:56:39
11987,30.5,82.9,5427.47,2026-04-27 22:56:41
11988,30.5,82.9,5493.0,2026-04-27 22:56:43
11989,30.5,82.9,5298.49,2026-04-27 22:56:45
11990,30.5,83.0,5298.49,2026-04-27 22:56:47
11991,30.5,82.9,5901.15,2026-04-27 22:56:49
11992,30.5,82.9,5762.2,2026-04-27 22:56:51
11993,30.6,82.9,0.0,2026-04-27 22:56:53
11994,30.5,83.0,5172.22,2026-04-27 22:56:55
11995,30.5,83.1,5693.82,2026-04-27 22:56:59
11996,30.5,83.0,4253.79,2026-04-27 22:57:01
11997,30.5,83.0,5172.22,2026-04-27 22:57:03
11998,30.5,83.0,6261.71,2026-04-27 22:57:05
11999,30.5,83.1,5901.15,2026-04-27 22:57:07
12000,30.5,83.0,5693.82,2026-04-27 22:57:09
12001,30.5,82.9,6641.85,2026-04-27 22:57:11
12002,30.5,83.0,4868.12,2026-04-27 22:57:13
12003,30.5,83.0,38.11,2026-04-27 22:57:15
12004,30.5,83.0,5172.22,2026-04-27 22:57:17
12005,30.5,83.1,6115.19,2026-04-27 22:57:18
12006,30.5,83.1,5048.63,2026-04-27 22:57:19
12007,30.5,83.0,5493.0,2026-04-27 22:57:20
12008,30.5,83.0,5831.31,2026-04-27 22:57:21
12009,30.5,83.0,5172.22,2026-04-27 22:57:23
12010,30.5,83.0,5362.63,2026-04-27 22:57:25
12011,30.5,82.9,6043.09,2026-04-27 22:57:27
12012,30.5,83.2,5427.47,2026-04-27 22:57:29
12013,30.5,83.0,5362.63,2026-04-27 22:57:31
12014,30.6,82.9,3708.23,2026-04-27 22:57:33
12015,30.5,83.1,5559.23,2026-04-27 22:57:34
12016,30.6,82.9,5427.47,2026-04-27 22:57:36
12017,30.6,83.0,5762.2,2026-04-27 22:57:38
12018,30.6,83.1,4201.47,2026-04-27 22:57:40
12019,30.5,82.9,0.0,2026-04-27 22:57:42
12020,30.5,83.0,4360.15,2026-04-27 22:57:44
12021,30.5,82.9,5831.31,2026-04-27 22:57:46
12022,30.6,83.0,5298.49,2026-04-27 22:57:48
12023,30.5,82.9,5901.15,2026-04-27 22:57:52
12024,30.6,82.9,5110.09,2026-04-27 22:57:54
12025,30.6,83.0,5298.49,2026-04-27 22:57:56
12026,30.5,82.9,3997.73,2026-04-27 22:57:58
12027,30.5,82.9,5048.63,2026-04-27 22:58:00
12028,30.5,83.0,4868.12,2026-04-27 22:58:02
12029,30.6,83.0,5493.0,2026-04-27 22:58:04
12030,30.5,83.0,4524.04,2026-04-27 22:58:06
12031,30.6,83.0,5559.23,2026-04-27 22:58:08
12032,30.6,83.0,2945.38,2026-04-27 22:58:10
12033,30.6,82.9,6261.71,2026-04-27 22:58:12
12034,30.5,82.9,6188.06,2026-04-27 22:58:14
12035,30.6,82.9,6564.21,2026-04-27 22:58:16
12036,30.6,82.9,0.0,2026-04-27 22:58:18
12037,30.6,82.9,5427.47,2026-04-27 22:58:20
12038,30.5,82.9,5362.63,2026-04-27 22:58:22
12039,30.6,82.9,4201.47,2026-04-27 22:58:24
12040,30.6,82.9,6188.06,2026-04-27 22:58:26
12041,30.5,82.9,6487.38,2026-04-27 22:58:28
12042,30.5,82.9,6188.06,2026-04-27 22:58:30
12043,30.6,83.1,5362.63,2026-04-27 22:58:32
12044,30.6,82.9,6188.06,2026-04-27 22:58:34
12045,30.5,83.0,5559.23,2026-04-27 22:58:36
12046,30.6,83.1,5559.23,2026-04-27 22:58:38
12047,30.6,83.0,4927.64,2026-04-27 22:58:40
12048,30.6,82.9,6641.85,2026-04-27 22:58:42
12049,30.6,83.0,5831.31,2026-04-27 22:58:44
12050,30.5,83.0,5427.47,2026-04-27 22:58:46
12051,30.6,83.0,4360.15,2026-04-27 22:58:48
12052,30.6,82.8,3708.23,2026-04-27 22:58:50
12053,30.6,82.9,6188.06,2026-04-27 22:58:52
12054,30.6,83.0,6336.14,2026-04-27 22:58:54
12055,30.6,83.0,5493.0,2026-04-27 22:58:56
12056,30.5,83.1,4306.68,2026-04-27 22:58:58
12057,30.5,83.0,6261.71,2026-04-27 22:59:00
12058,30.6,83.1,5235.02,2026-04-27 22:59:02
12059,30.6,83.0,5235.02,2026-04-27 22:59:04
12060,30.5,83.1,5048.63,2026-04-27 22:59:06
12061,30.6,83.0,6411.36,2026-04-27 22:59:08
12062,30.6,83.1,6043.09,2026-04-27 22:59:10
12063,30.6,83.1,5559.23,2026-04-27 22:59:12
12064,30.6,83.0,5172.22,2026-04-27 22:59:14
12065,30.6,83.1,5362.63,2026-04-27 22:59:16
12066,30.6,83.1,5048.63,2026-04-27 22:59:18
12067,30.6,83.1,0.0,2026-04-27 22:59:20
12068,30.6,83.0,5362.63,2026-04-27 22:59:22
12069,30.5,83.0,4927.64,2026-04-27 22:59:24
12070,30.5,83.1,1570.5,2026-04-27 22:59:26
12071,30.6,83.1,3708.23,2026-04-27 22:59:28
12072,30.6,83.1,4253.79,2026-04-27 22:59:30
12073,30.6,83.1,5626.17,2026-04-27 22:59:32
12074,30.6,83.1,5626.17,2026-04-27 22:59:34
12075,30.6,83.0,5362.63,2026-04-27 22:59:36
12076,30.6,83.0,6879.77,2026-04-27 22:59:38
12077,30.6,83.2,6261.71,2026-04-27 22:59:40
12078,30.5,83.2,5693.82,2026-04-27 22:59:42
12079,30.6,83.2,5362.63,2026-04-27 22:59:44
12080,30.6,83.1,4809.22,2026-04-27 22:59:46
12081,30.6,83.1,0.0,2026-04-27 22:59:48
12082,30.5,83.1,4524.04,2026-04-27 22:59:50
12083,30.6,83.1,5110.09,2026-04-27 22:59:52
12084,30.6,83.2,5559.23,2026-04-27 22:59:54
12085,30.6,83.2,5762.2,2026-04-27 22:59:56
12086,30.5,83.1,4868.12,2026-04-27 22:59:58
12087,30.5,83.1,5362.63,2026-04-27 23:00:00
12088,30.6,83.1,5559.23,2026-04-27 23:00:02
12089,30.5,83.2,5427.47,2026-04-27 23:00:04
12090,30.6,83.1,4360.15,2026-04-27 23:00:06
12091,30.6,83.2,5235.02,2026-04-27 23:00:08
12092,30.5,83.2,4868.12,2026-04-27 23:00:10
12093,30.6,83.2,5362.63,2026-04-27 23:00:12
12094,30.6,83.0,5559.23,2026-04-27 23:00:14
12095,30.5,83.1,5172.22,2026-04-27 23:00:16
12096,30.5,83.2,5048.63,2026-04-27 23:00:18
12097,30.5,83.1,0.0,2026-04-27 23:00:20
12098,30.5,83.1,5048.63,2026-04-27 23:00:22
12099,30.6,83.1,4927.64,2026-04-27 23:00:24
12100,30.6,83.3,4579.86,2026-04-27 23:00:26
12101,30.6,83.2,5298.49,2026-04-27 23:00:28
12102,30.5,83.2,5559.23,2026-04-27 23:00:30
12103,30.5,83.2,4579.86,2026-04-27 23:00:32
12104,30.6,83.2,5971.74,2026-04-27 23:00:34
12105,30.6,83.2,5362.63,2026-04-27 23:00:36
12106,30.6,83.2,5427.47,2026-04-27 23:00:38
12107,30.5,83.3,4750.96,2026-04-27 23:00:40
12108,30.5,83.2,5235.02,2026-04-27 23:00:42
12109,30.6,83.2,4360.15,2026-04-27 23:00:44
12110,30.5,83.2,1570.5,2026-04-27 23:00:46
12111,30.5,83.1,4306.68,2026-04-27 23:00:48
12112,30.6,83.2,3948.16,2026-04-27 23:00:50
12113,30.6,83.0,0.0,2026-04-27 23:00:52
12114,30.6,83.1,13764.5,2026-04-27 23:00:54
12115,30.6,83.0,5110.09,2026-04-27 23:00:56
12116,30.5,83.1,4201.47,2026-04-27 23:00:58
12117,30.5,83.1,5901.15,2026-04-27 23:01:00
12118,30.5,83.1,5298.49,2026-04-27 23:01:02
12119,30.5,83.0,5048.63,2026-04-27 23:01:04
12120,30.5,83.1,5626.17,2026-04-27 23:01:06
12121,30.5,83.0,5172.22,2026-04-27 23:01:08
12122,30.6,83.1,5427.47,2026-04-27 23:01:10
12123,30.5,83.2,5110.09,2026-04-27 23:01:12
12124,30.5,83.0,5172.22,2026-04-27 23:01:14
12125,30.5,83.2,0.0,2026-04-27 23:01:16
12126,30.5,83.2,4306.68,2026-04-27 23:01:18
12127,30.5,83.2,5427.47,2026-04-27 23:01:20
12128,30.6,83.1,3481.01,2026-04-27 23:01:22
12129,30.5,83.2,3708.23,2026-04-27 23:01:24
12130,30.5,83.1,7125.33,2026-04-27 23:01:26
12131,30.5,83.1,5110.09,2026-04-27 23:01:28
12132,30.5,83.1,5693.82,2026-04-27 23:01:30
12133,30.5,83.1,4750.96,2026-04-27 23:01:32
12134,30.5,83.1,5235.02,2026-04-27 23:01:34
12135,30.5,83.2,4809.22,2026-04-27 23:01:36
12136,30.6,83.2,5626.17,2026-04-27 23:01:38
12137,30.5,83.2,5362.63,2026-04-27 23:01:40
12138,30.6,83.2,5901.15,2026-04-27 23:01:42
12139,30.5,83.1,163717.0,2026-04-27 23:01:44
12140,30.6,83.1,3224.26,2026-04-27 23:01:46
12141,30.5,83.2,5235.02,2026-04-27 23:01:48
12142,30.5,83.1,4636.28,2026-04-27 23:01:50
12143,30.5,83.1,4868.12,2026-04-27 23:01:52
12144,30.5,83.1,5971.74,2026-04-27 23:01:54
12145,30.6,83.2,4809.22,2026-04-27 23:01:56
12146,30.5,83.2,5693.82,2026-04-27 23:01:58
12147,30.6,83.0,5110.09,2026-04-27 23:02:00
12148,30.5,83.1,3615.85,2026-04-27 23:02:02
12149,30.5,83.1,4524.04,2026-04-27 23:02:04
12150,30.5,83.1,5626.17,2026-04-27 23:02:08
12151,30.5,83.2,4987.81,2026-04-27 23:02:10
12152,30.6,83.1,3022.87,2026-04-27 23:02:12
12153,30.5,83.2,5559.23,2026-04-27 23:02:14
12154,30.5,83.1,5901.15,2026-04-27 23:02:16
12155,30.5,83.0,5172.22,2026-04-27 23:02:18
12156,30.5,83.2,5493.0,2026-04-27 23:02:20
12157,30.5,83.1,165655.0,2026-04-27 23:02:22
12158,30.5,83.1,5235.02,2026-04-27 23:02:24
12159,30.6,83.1,5235.02,2026-04-27 23:02:26
12160,30.6,83.1,5559.23,2026-04-27 23:02:28
12161,30.5,83.2,4927.64,2026-04-27 23:02:30
12162,30.5,83.1,4987.81,2026-04-27 23:02:32
12163,30.5,83.1,5626.17,2026-04-27 23:02:34
12164,30.5,83.1,4927.64,2026-04-27 23:02:36
12165,30.6,83.2,4927.64,2026-04-27 23:02:38
12166,30.5,83.0,5048.63,2026-04-27 23:02:40
12167,30.5,83.0,5831.31,2026-04-27 23:02:42
12168,30.5,83.1,5298.49,2026-04-27 23:02:44
12169,30.5,83.0,5235.02,2026-04-27 23:02:46
